,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,client_id,path,sentence,up_votes,down_votes,age,gender,accents,variant,locale,segment,accents_cleaned,probs
67817,338336,338336,338738,993833,6a8c1a14620661b745d0a2322f7003029fee9f696c0188791fae303cf14cccba44b8b7088d8b1ddd41c1ed07572d98d242f6a37a2283e7419f41632fa6e11a4c,common_voice_en_21246971.mp3,She was a mistress of Physcon's and was among his concubines.,2,0,teens,male,United States English,,en,,usa,0.467988270004379
96323,480155,480155,480815,1230133,9a91a00fa1c8844d761e0bbb191f87d023185b5eaa08a6bc2f4030e7f2604c4f84ecc8725e7a47df26158f1414a2b868368eba0dca8545c3afcb74dfb6d20400,common_voice_en_21340933.mp3,"He returned to private law in Lincoln, Nebraska.",2,0,thirties,male,United States English,,en,,usa,0.467988270004379
100481,501067,501067,501727,1268986,9a960474622d563c86ed765228fde7143b4049625694ce700446aa3ebd1affc4b696fcf01e3d6be9d17f948b03538abe5e1e35bace38a2fd99d599dce2a542cd,common_voice_en_25971244.mp3,He is a journalist and writer of Portuguese language.,2,0,twenties,female,United States English,,en,,usa,0.467988270004379
152152,760326,760326,760986,1662148,372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8,common_voice_en_21713205.mp3,"He then won the German Open, beating his compatriot Chen Jin in the final.",4,0,fourties,male,"German English,Non native speaker",,en,,germany,0.0489600927369266
49694,247238,247238,247522,825810,a27ad50fa7a360954684b456e7eedfcbb7327a3a20c7c9036e3a896cf2a571aa446d96ea1e00201f93c7705150c36a5863bb5df51739919a4320850bee11208c,common_voice_en_23640599.mp3,"Stiers also appeared in the pilot of ""Charlie's Angels"" as the team's chief back-up.",2,0,sixties,female,United States English,,en,,usa,0.467988270004379
17747,88951,88951,89065,447017,9db305175f78cb274af0ef15daca8a06b22761b491428b42bd622ab8aee7d08f3a5afa767113b6c1db63ff9ffd6ca0248a08e4b79f89020361bf591611d6c98a,common_voice_en_19943159.mp3,It also received highest percentage increase in research funding.,2,0,fifties,male,Australian English,,en,,australia,0.0562383584134121
10434,52149,52149,52263,329089,1b39a0b132e25289b9e9495d1a9324aebb6d4d3fb0ba31b5efe2a811f1beee4b1ff2953d4c6efe06b7ef7a0224388f067731566fa86e873700cd6231315dd50f,common_voice_en_26981920.mp3,"Methyl butyrate is present in small amounts in several plant products, especially pineapple oil.",2,0,,,Scottish English,,en,,uk,0.1847397710429457
8847,44136,44136,44250,298015,6e8630c14a4ffcf11e786c99d5d4046981276b1d0d51f8ffa988c4f7dbe80c3352ec886281ba58aa30cb423d0ac662c6d7b59af51a95ac170304488c55e4c114,common_voice_en_380083.mp3,The stray cat gave birth to kittens.,2,0,twenties,male,United States English,,en,,usa,0.467988270004379
125271,624715,624715,625375,1454398,fa552041006acdb1700d1a4faca1565aa4190cc21242eb67cf459af1a7dc235ff7b65c6fd024e21419e84b3fc9246005b9614c0d41ff2745e6c05d4d79b53066,common_voice_en_20693322.mp3,The majority are supposed to serve for six months or a year.,6,0,fourties,male,"Liverpool English,Lancashire English,England English",,en,,uk,0.1847397710429457
37430,186125,186125,186291,698148,c34cad469fe210023115ea8a61f66a4b5582a098bca692a317dd9265e8f16b5c3f28d0c38b86f329adff26cb52dc8c05eda9cc069e21c0aee99573d8bf8bb6a6,common_voice_en_19768009.mp3,There is also a on space groups.,2,0,twenties,female,United States English,,en,,usa,0.467988270004379
64095,320183,320183,320585,962494,ad4ba132c476aa8e02633e3ae18dff14ba2d003728172c0f37341c249fa1abf2c1aca45849264fa5b836c1371970903231a9ca9824682e6f78391761d966f82e,common_voice_en_17778072.mp3,The irregular pattern comes from the pseudorandomness of the function.,2,0,twenties,male,England English,,en,,uk,0.1847397710429457
37357,185765,185765,185931,697292,906f3e1f815586d79a18be553bb9c549da8dff21559050e97d03e2b45b5a7c1ec760c65557c3bb90207ed4394d34f88393ae8f6c9349b08927ebf6b762a730e4,common_voice_en_18158760.mp3,Citizens in areas affected by the typhoon are advised to leave their homes immediately.,2,0,thirties,male,United States English,,en,,usa,0.467988270004379
105082,524071,524071,524731,1304670,5560ae0e93452df2f8353dd42742da027f402a9d1142eff76ee3fb4499c137d360da4b0283da3eb997753c8931ad5371fa004291735f9969aaf4dfb893f11cd3,common_voice_en_18420329.mp3,"Silly, of course, but there it is.",2,0,twenties,male,England English,,en,,uk,0.1847397710429457
49720,247417,247417,247701,825996,d732cf2efe3e6fa5cb56a4038379ae1027b30610fdabb45bf1b3850e88edda871f5bba79a4f5486764fc57e645a59529c67d68c77a3d042dfd0485460d89a6ee,common_voice_en_19246241.mp3,I am not at all afraid.,2,0,twenties,male,United States English,,en,,usa,0.467988270004379
12052,60140,60140,60254,356414,28b2bbb5b0600312ebc47e1498dac074e44afbf80d20fe4a8f0b1ffc717f11003c4e6448d7b8f9be858b0958bbd9de65e129adbf8397d40903342f28aa42d42d,common_voice_en_540044.mp3,"I booked a hotel in Bali, Indonesia for this holiday.",2,0,teens,male,England English,,en,,uk,0.1847397710429457
16366,81936,81936,82050,425506,0be46d83001777930ca6c60660816031fedbb5c0d97a466b1df0fc57753dc72c550f8f644b9f1afd9a92efd3c9b18ecb0170b76951cfd7c27ca1246b07fb645f,common_voice_en_598995.mp3,The guy thought he was a lunatic at large and made an unsuccessful attempt to stop him.,3,0,thirties,female,Singaporean English,,en,,singapore,0.00354912797415
115567,576259,576259,576919,1382205,49518b0d6dc530fcb03351c761b8b69aba18a29400ec4510ccfc214f1905114cc6fb992128c51bbba73e54db9cb9e534446ebc5f27748ea922d1913e0635ac2e,common_voice_en_22131351.mp3,Discover offered merchant fees significantly lower than those of other widely accepted credit cards.,2,0,thirties,male,United States English,,en,,usa,0.467988270004379
26052,129811,129811,129977,564699,02bd35be79b6894243c484a500d5dd600a3e3539cb26c3f3c5b562c064c132026d5c0ad5f02a905b3eeae1deebac8f3f333a75a3dbd6df7b725c209fe51c639c,common_voice_en_693113.mp3,He told her about the morning's meeting.,3,0,twenties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,en,,"India and South Asia (India, Pakistan, Sri Lanka)",0.10106588739051
52306,260512,260512,260796,852409,67a5f4fa5f89626ffe7efba5691c87520e8c635d2e9a36378b6328a3c60c8013409e16e913d22432743dcb1db468efe80c540f7e3982b31af7c71d5207aa865f,common_voice_en_81137.mp3,And look how many things the wind already knew how to do!,3,0,thirties,male,United States English,,en,,usa,0.467988270004379
65349,326434,326434,326836,973196,11d55937d8c1157520506db779f4c41b84b4e1e067d4e87a0e1b26e7c7ff1f75b5ac5b0be3c377161c11238f3ef4e1c426be56805c26c6adc071b54847c32ecf,common_voice_en_484414.mp3,After his massive abuse of alcohol he started therapy.,2,0,twenties,male,Canadian English,,en,,canada,0.0746899938847759
119961,598273,598273,598933,1409599,ee0dd2cf4383159aea5f7d2d6919e6311cc2ea9bb1b6c7cd2a5d289c96d7aeab2e6540a57700b8f7438ca48842e58c3c6e6b01160d638bfe2003c0017e32cdbb,common_voice_en_50303.mp3,I often wish you weren't such a stinker.,2,0,thirties,female,England English,,en,,uk,0.1847397710429457
127249,635085,635085,635745,1471770,8e113a62d59ae29f19f0e423fbcf978aaa9eefc16913ce4901b0aa105ff590bb7c6ea13da0c5583c0772d6905c0a964d355e8667edd35c7a08442c2312439d79,common_voice_en_27303043.mp3,Dark blue velvet shirt collar with a one centimetre wide silver stripe.,2,0,twenties,female,"India and South Asia (India, Pakistan, Sri Lanka)",,en,,"India and South Asia (India, Pakistan, Sri Lanka)",0.10106588739051
132358,660953,660953,661613,1522383,e31822077e104d2f1781db7ce098c016abca0314515a35f564b26c30e59c0d2a0206cdf020dfbfe4e7340388f898c34d51e2d625681694a797c49581af656fba,common_voice_en_27006068.mp3,It is one of the main sights of the city of Macapa.,2,0,twenties,female,"India and South Asia (India, Pakistan, Sri Lanka)",,en,,"India and South Asia (India, Pakistan, Sri Lanka)",0.10106588739051
69261,345400,345400,345802,1007964,b28b715487d197f1f30608455a2f29ea4935533c8648a173f51f5d6806591d024d9dd330a05764d4ea78c2dc4334fc7c796798158151e241f5e3820bf900176c,common_voice_en_23339662.mp3,At the end of it would be a cell.,3,0,thirties,male,United States English,,en,,usa,0.467988270004379
106037,528825,528825,529485,1312040,6934ea90f68dd79d019e2960360dbbf4b7a82acd27c8d6501839402a4db19a60fe1f105bca4c2fcde170b0ce44091fd29c41f656035954b9a936d81b3cfeb254,common_voice_en_19547400.mp3,"It is today a National Historic Landmark, but not open to the public.",2,0,thirties,male,New Zealand English,,en,,new zealand,0.0156863796469
140439,701125,701125,701785,1596197,7eff9a54bdb0619deffda7609d5b8565278e3328de99e63908be2a37c1ad16516240b9c92bc6b68d8130b20dc556f57005dc053f4874a49589f5971a31b97e98,common_voice_en_18999311.mp3,"Its follow-up single, ""Read About Love"" failed to chart.",2,0,sixties,female,United States English,,en,,usa,0.467988270004379
49306,245411,245411,245577,821018,80d8eb11c5467dc78a4125d9eb05479f57230629ff85f13362538e279f9f3f8dcc00b10088e4c10463b8f85b171c52c417c31cdb38c6fba98723a8d7ecb622b0,common_voice_en_19093366.mp3,"It can be used on almost any hard, clean surface without prior sanding.",2,0,twenties,male,United States English,,en,,usa,0.467988270004379
145926,728615,728615,729275,1626218,a2576ccf04ad8c0dbe2b29f3843c1ed984d8bd91480766f4bf99c933d99ae8d2b32afc34c7e185b06c2b16deae4fbabb8030906be2455973e2d85d92b0afbc6e,common_voice_en_30676584.mp3,Schaffer was one of the most influential developmental psychologists in Britain.,2,0,fifties,male,Canadian English,,en,,canada,0.0746899938847759
153871,768943,768943,769603,1672673,372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8,common_voice_en_24087216.mp3,"These include political figures, especially those who are not particularly liked.",4,0,fourties,male,"German English,Non native speaker",,en,,germany,0.0489600927369266
27189,135457,135457,135623,577431,125d8913d232ad3c13541d8fef94acfe1a81e684c09470efe695e64156e77001e866cd20662449a5a4eb4e4b541cbd50a6a47ea9065938f1750e747ee5d63121,common_voice_en_18034222.mp3,How do we know it's really over?,2,0,twenties,other,Scottish English,,en,,uk,0.1847397710429457
145878,728322,728322,728982,1625920,a2576ccf04ad8c0dbe2b29f3843c1ed984d8bd91480766f4bf99c933d99ae8d2b32afc34c7e185b06c2b16deae4fbabb8030906be2455973e2d85d92b0afbc6e,common_voice_en_30625574.mp3,The flat bottom was made of spruce and the walls were made of pine.,2,0,fifties,male,Canadian English,,en,,canada,0.0746899938847759
123493,615793,615793,616453,1442187,af9c15b78f47fc932ee4a2fab15488dd4295f87b2a3359c855aad4f383b20bced882b0bb7ffa51fe7a08897bcd7370705108bb2cd7dd3919806d7d39f2209c7f,common_voice_en_28520540.mp3,The following below are production models that debuted.,2,0,sixties,female,United States English,,en,,usa,0.467988270004379
15416,77285,77285,77399,410970,4b02952389f667075c85c48d1dae023256c5ae51a1b59df1af56af6248a9ecc38dd335bc58c748af5c8b646f39d6d2fadac3893a469e4cf68e456a5bc0f9e284,common_voice_en_23841973.mp3,Many revolutionary ideas were spread from the University in Chuquisaca.,2,0,twenties,male,England English,,en,,uk,0.1847397710429457
66007,329693,329693,330095,979682,ddff737e1320a9668441f40697f5836878d075e74c60168dfa70c2e23fd879d4ba5f8359254af108d8ef2f75a90dcc83279eaf8f9812409d3cc8d0db047932d1,common_voice_en_17914263.mp3,Kill two birds with the one stone.,2,0,twenties,male,United States English,,en,,usa,0.467988270004379
129317,645424,645424,646084,1487214,468d6a3b83f807ed964c180ed893ac7c39f9ea1860213261ed075ce3f8c1403d77bc8157c3ab2548bfbc7885be878a423b004a77cf28a7289421937952069126,common_voice_en_26212242.mp3,"You’re doing very badly, Manuela.",2,0,twenties,male,England English,,en,,uk,0.1847397710429457
122182,609165,609165,609825,1422488,cfeff877cccff0af362791b70d74807862da77e349d083a3b710f9f7e69d2dc40be216c056cc7b5153934c29b74abbbeb11d3d0966546d6f2b985782ea01413e,common_voice_en_27184577.mp3,"Players can improve their items through various methods, such as smithing or magical enhancement.",2,0,fourties,female,"India and South Asia (India, Pakistan, Sri Lanka)",,en,,"India and South Asia (India, Pakistan, Sri Lanka)",0.10106588739051
37514,186558,186558,186724,698790,f11999619db23a9cf641e9d3cf137c09467b4878bf4cb136557d8c1e82a0dd72be8ec7e6ea778d1261d51857c7af846a6268abd81ebac74593887247c588b78d,common_voice_en_23921648.mp3,Managers or clerks who caught him doing so were sometimes rewarded with promotions.,2,0,twenties,male,United States English,,en,,usa,0.467988270004379
45188,224683,224683,224849,778550,ca39e8ed65144dbe388d6a946c646b8e78802ec659d141c4c7367ce53a98512e1a5ff7dee3445f484ce6e81dc188c4bdf180af149d5f6763a7805c030027206f,common_voice_en_676028.mp3,Downward facing dog is a great Yoga position for back aches.,2,0,twenties,male,New Zealand English,,en,,new zealand,0.0156863796469
135006,674108,674108,674768,1543991,ab72e9ab22713aec03a3189202a0713e56016ea07569b3041fcd65d77c9eb3f8c692f7ccaec75c16bbc62476d528f434d829193994cf07fcde9e3b1e4a2fa93a,common_voice_en_18713325.mp3,In evenings and on Sundays there is a half-hourly service in each direction.,2,0,sixties,male,United States English,,en,,usa,0.467988270004379
138658,692302,692302,692962,1584424,757beaeb3dcab1faa1135fbbebc9a4315e7a569f749fbe21a8816905a981bec0b5aa2fe402d60d902cbc2fcaadbd204e02d7a72d388b389e9d7ff3b170f879e1,common_voice_en_31859160.mp3,The Wildcats played their home games at Brackett Field.,2,0,,,Northern Irish,,en,,ireland,0.021774793786728
119643,596582,596582,597242,1407196,a05406a5eba158bcb40734bd3ad652d38bdd7e8514c35a5e2111831e56084fb06df244b9dadd705142185c2fb74a0aa1e3429632930935e7809639f677105f61,common_voice_en_32372498.mp3,Only clubs based in the Rio de Janeiro city were allowed to play.,4,0,twenties,female,United States English,,en,,usa,0.467988270004379
131289,655570,655570,656230,1510883,fd52910d24299328945044ddd49dd2d79ef95c7b0d6e38d06d65a1d9330f64f45a8426cf556ed10a705307dcf622e1fe152ee48d5bd2e38b89b4da815b5c38a6,common_voice_en_27207365.mp3,"Some shows were pre-recorded, but broadcast unedited, 'as live'.",2,0,twenties,female,"India and South Asia (India, Pakistan, Sri Lanka)",,en,,"India and South Asia (India, Pakistan, Sri Lanka)",0.10106588739051
96228,479748,479748,480408,1229044,a69b78a5b405ec7ecbc99ce1b2a7c8d6a27d871eaabfa4217f9b59125c9a0f77503f07218d5ec5f14a6da2006ddf8e3af363ce4d017b468d0a7428dc2ff30d66,common_voice_en_18973416.mp3,A scene of John Colicos as Baltar was also spliced into this release.,2,0,thirties,male,United States English,,en,,usa,0.467988270004379
112131,559283,559283,559943,1355811,18ae3b317f15a738e98fc195f953e7f975a9f2ec9bd739e3cdf054c7bafdded24be9b549f9fffa5cc1a9446ae31619cfbd832c74597b9e1e5bc97cef15cc5081,common_voice_en_18686899.mp3,"An example is ""Casta diva"" from the opera ""Norma"" of Vincenzo Bellini.",2,0,fifties,female,Canadian English,,en,,canada,0.0746899938847759
84735,422629,422629,423289,1141379,ee3264901e0ef35f0dc631326566d5e6f57723af8f97322acb15b973c4e9ece7967420fded9f9ecf7d8ecac87ef710d4d2d517d4ef4b125516db1274061837b8,common_voice_en_28131942.mp3,Today it is used by Gujarati business communities.,2,0,twenties,female,United States English,,en,,usa,0.467988270004379
44256,220289,220289,220455,771065,7875326d70187b3567fdc797cb3343b1a1369828b9812bd20c0a3436dd059cc7633d05e08346b89d73d6bc1035d5454572d561bf245e15265ad5ad11b945bf18,common_voice_en_23912527.mp3,That's the great thing about being in a band.,2,0,twenties,male,Canadian English,,en,,canada,0.0746899938847759
38458,191349,191349,191515,710974,28b39816537c4f63c80eea98a3b21d2505ff4967e08500d6ca1150f60d0070660fee57bdc562de402ba98cdaea7463453ba18433f953f4edb008599e29982ea1,common_voice_en_20490988.mp3,His thick hair was tumbled over his forehead.,2,0,thirties,female,Canadian English,,en,,canada,0.0746899938847759
58285,290516,290516,290918,909945,eac3a80b2371b110ded6551ce8466c8fbdec5bb202ac04390b23d14c84bf3bfb03682de4e28ae53f38cf06ba57debd1b40eed2c8a759c6e6d7a28c48206ca82d,common_voice_en_8608013.mp3,Theodore explained to us what a convolution filter is.,4,0,fourties,male,Northumbrian British English,,en,,uk,0.1847397710429457
23768,118736,118736,118902,536206,f685352546727bd12bb97ef3c64f427cfdef53fd0d59145d964681cf68e42dde5c5a411eaa53e014801337d441587ba87e20b0ff747c5848bc733d9c76f144f4,common_voice_en_19021017.mp3,"He is currently President of a security business in Brandon, Florida.",2,0,twenties,male,United States English,,en,,usa,0.467988270004379
90498,451528,451528,452188,1181906,b2e6ab6e09902afeb053f1d722553671229dcae0a113aa243831db452f4c1dd9e4155c9f5d66162287a27a8d0fba082e3bccc5f366b325cb293d1c60467e2b64,common_voice_en_21475442.mp3,"Defunct institutes include multiple private institutions, and the public Hyannis State Teachers College.",2,0,fourties,male,United States English,,en,,usa,0.467988270004379
5543,27800,27800,27848,224665,7c1ef90aeebe6d66a5952e40b01441416c3e677cef73c9dcd6e4f1678a2c743b55760451baf5774b4aba9f31992af4e3fa729e72aac88c3cf27534e9e419068c,common_voice_en_24996877.mp3,They will never be distressed for money.,2,0,twenties,female,Malaysian English,,en,,malaysia,0.0018690371777538
145757,727737,727737,728397,1625306,a2576ccf04ad8c0dbe2b29f3843c1ed984d8bd91480766f4bf99c933d99ae8d2b32afc34c7e185b06c2b16deae4fbabb8030906be2455973e2d85d92b0afbc6e,common_voice_en_30449737.mp3,The roof collapsed spreading the fire to the rest of the building.,2,0,fifties,male,Canadian English,,en,,canada,0.0746899938847759
29256,145782,145782,145948,602291,e9564decb19350beec31b6fcdcece174701d23a0942661e7c92a5e2ec4d30a895d8b10b9e7adab004ff3f8becbbbdca9d0be3eaa2cde7279a5b90620573bff22,common_voice_en_18857197.mp3,Religious communities have educational institutions for their needs organized in accordance with applicable law.,2,0,twenties,female,United States English,,en,,usa,0.467988270004379
96075,478939,478939,479599,1228155,4875a5fc17c3936321a179429a287bc6971775f7f8b5d2fc4cdc8c41127630df834c7c17d0fadc0f1edaddd613e3ba72a6210204569770f02199369b4748b669,common_voice_en_26944876.mp3,He was the first in a series of reform-minded popes from Germany.,2,0,fifties,female,United States English,,en,,usa,0.467988270004379
67121,334938,334938,335340,987686,e93a430705a528b48c4250c2a3dd1784d8148e3293963d1c82696146c2ecc3db3d2aba83017481b2043db6f9a85c0725cd60494690524e954ad3990c580e9657,common_voice_en_535967.mp3,We took all the chances.,3,0,thirties,male,England English,,en,,uk,0.1847397710429457
154266,770936,770936,771596,1675218,372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8,common_voice_en_24384732.mp3,She was also an ex offico member of the North Carolina Council of State.,4,0,fourties,male,"German English,Non native speaker",,en,,germany,0.0489600927369266
58679,292536,292536,292938,913635,c02553c0faaf7d94e4d2104412d4a6e5e89311ef60f760bd870ed9ae379e08b2cbad09aadf2a3ed7cdaefc747556491f94a06733f4f3558799f1b245e6dbf6f7,common_voice_en_20027660.mp3,Bagra was famous in India for its trade in silver and gold.,2,0,seventies,female,United States English,,en,,usa,0.467988270004379
